   0.142676353D+02   0.235384577D+01  -0.852577781D+00   0.235844029D+00  -0.366364246D-01   0.797200130D-03   0.825451943D-03  -0.682829594D-04  -0.337274464D-04   0.689312552D-05
   0.158231935D+02   0.125076030D+01  -0.314854201D+00   0.119046238D+00  -0.346742827D-01   0.814852625D-02  -0.151881861D-02   0.209069999D-03  -0.181755785D-04   0.654531111D-06
   0.168269842D+02   0.789849966D+00  -0.472969153D-01   0.156996054D-01  -0.395945616D-02   0.832013979D-03  -0.151534419D-03   0.233801837D-04  -0.274156878D-05   0.182066299D-06
  -0.114165928D+01   0.194069929D+02  -0.759590322D+01   0.174784738D+01  -0.263411371D+00   0.824604799D-02   0.158721133D-01  -0.775084219D-02   0.187511537D-02  -0.199250346D-03
   0.114816695D+02   0.421694787D+01  -0.138623316D+01   0.271330774D+00  -0.287736131D-01   0.402889951D-03   0.116900476D-02  -0.581103057D-03   0.135907768D-03  -0.127247180D-04
   0.142146989D+02   0.202517106D+01  -0.701870318D+00   0.199631247D+00  -0.325941302D-01   0.319158574D-03   0.140443449D-02  -0.382112437D-03   0.462990210D-04  -0.185842992D-05
   0.155880020D+02   0.114912415D+01  -0.253836373D+00   0.949595315D-01  -0.275948422D-01   0.659240838D-02  -0.128819498D-02   0.195154002D-03  -0.203987844D-04   0.110002130D-05
   0.165366314D+02   0.774665402D+00  -0.391682977D-01   0.128746786D-01  -0.319823737D-02   0.658668042D-03  -0.117364459D-03   0.177678413D-04  -0.205615454D-05   0.135515951D-06
  -0.537815453D+02   0.832782099D+02  -0.349803241D+02   0.906489307D+01  -0.167723667D+01   0.238656709D+00  -0.250083404D-01   0.129603591D-02   0.950745288D-04  -0.867061119D-05
   0.117591335D+00   0.150440890D+02  -0.303580766D+01  -0.114228320D+01   0.158678885D+01  -0.102618727D+01   0.504642201D+00  -0.184353106D+00   0.485770158D-01  -0.718525767D-02
   0.191606757D+02  -0.135659493D+02   0.272478008D+02  -0.285198043D+02   0.225471880D+02  -0.144536986D+02   0.729056710D+01  -0.269781097D+01   0.651841733D+00  -0.779122102D-01
   0.165122701D+02   0.491812690D+01  -0.215163530D+01   0.536614442D+00  -0.239139563D-01  -0.251640293D-01   0.605377779D-02   0.209002018D-03  -0.256994242D-03   0.247175151D-04
   0.195831844D+02   0.140369222D+01  -0.407191644D+00   0.154663946D+00  -0.444222515D-01   0.989968726D-02  -0.161957775D-02   0.160631341D-03  -0.235201909D-05  -0.113420771D-05
  -0.695794677D+02   0.103710277D+03  -0.450888271D+02   0.136931384D+02  -0.398218404D+01   0.138645311D+01  -0.525729088D+00   0.161292447D+00  -0.302906601D-01   0.235883583D-02
  -0.359864487D+01   0.212352453D+02  -0.674303058D+01   0.135689710D+01  -0.181126991D+00   0.155354159D-01  -0.139660442D-02  -0.419820528D-03   0.222624737D-03  -0.148711020D-04
   0.102700374D+02   0.103531518D+02  -0.369034700D+01   0.777888902D+00  -0.108624414D+00  -0.157167303D-01   0.269995381D-01  -0.129983132D-01   0.329401789D-02  -0.378012054D-03
   0.166063626D+02   0.456367517D+01  -0.207297627D+01   0.635850305D+00  -0.132991676D+00   0.359331803D-01  -0.177193155D-01   0.698225397D-02  -0.157866306D-02   0.159550018D-03
   0.194562122D+02   0.132794839D+01  -0.359481654D+00   0.134708620D+00  -0.381807696D-01   0.842973360D-02  -0.137827108D-02   0.139948420D-03  -0.316703381D-05  -0.818443260D-06
  -0.694243616D+02   0.103698571D+03  -0.449995484D+02   0.136502593D+02  -0.398872773D+01   0.140519797D+01  -0.544249467D+00   0.174914771D+00  -0.360805935D-01   0.339129739D-02
  -0.340196356D+01   0.212287595D+02  -0.671354200D+01   0.130249761D+01  -0.143652140D+00  -0.107630224D-01   0.117062362D-01  -0.527828350D-02   0.157693386D-02  -0.206539807D-03
   0.103580166D+02   0.104186118D+02  -0.396324941D+01   0.983612126D+00  -0.248338160D+00   0.779750773D-01  -0.208767980D-01   0.348726327D-02  -0.172400002D-03  -0.346116574D-04
   0.166431414D+02   0.437233938D+01  -0.201522078D+01   0.640158232D+00  -0.134986287D+00   0.309346850D-01  -0.139208001D-01   0.576556326D-02  -0.139578061D-02   0.151422147D-03
   0.193730915D+02   0.127767635D+01  -0.330519105D+00   0.124344086D+00  -0.357786967D-01   0.819763360D-02  -0.145512789D-02   0.181706869D-03  -0.124462173D-04   0.101224238D-06
  -0.643772442D+02   0.936921863D+02  -0.348275698D+02   0.490649066D+01   0.263039512D+01  -0.267495399D+01   0.146523644D+01  -0.601921352D+00   0.173203866D+00  -0.250390334D-01
  -0.290609484D+01   0.209503833D+02  -0.663357254D+01   0.135338603D+01  -0.275315424D+00   0.913095768D-01  -0.420782175D-01   0.158359358D-01  -0.366244417D-02   0.387419226D-03
   0.106355973D+02   0.101135451D+02  -0.392065054D+01   0.916185197D+00  -0.175726520D+00   0.468894395D-01  -0.165751179D-01   0.520337747D-02  -0.108318740D-02   0.103559022D-03
   0.166971066D+02   0.408665496D+01  -0.189233936D+01   0.613411470D+00  -0.123274382D+00   0.191351011D-01  -0.684925718D-02   0.335742000D-02  -0.938699678D-03   0.113210600D-03
   0.192588889D+02   0.121745650D+01  -0.295313417D+00   0.111219906D+00  -0.323695890D-01   0.765047807D-02  -0.144961891D-02   0.206588267D-03  -0.193128790D-04   0.839372086D-06
  -0.545339190D+02   0.876230951D+02  -0.412472173D+02   0.156524242D+02  -0.669506504D+01   0.340588771D+01  -0.161439560D+01   0.614097665D+00  -0.174524383D+00   0.269807876D-01
   0.830174521D-01   0.183577585D+02  -0.649120978D+01   0.205198042D+01  -0.975348449D+00   0.501078414D+00  -0.199556007D+00   0.556728332D-01  -0.987297881D-02   0.855252338D-03
   0.117335257D+02   0.845985690D+01  -0.333440737D+01   0.762879616D+00  -0.104015079D+00   0.627714763D-02   0.958474682D-03   0.141795532D-03  -0.261957928D-03   0.531838011D-04
   0.168086369D+02   0.335049334D+01  -0.148802652D+01   0.477835223D+00  -0.792459075D-01  -0.377755521D-02   0.539143763D-02  -0.112183078D-02   0.399613874D-04   0.134842325D-04
   0.189643529D+02   0.110230549D+01  -0.226461591D+00   0.840366872D-01  -0.242969492D-01   0.581905509D-02  -0.115352183D-02   0.180083672D-03  -0.198013522D-04   0.115643935D-05
  -0.402680455D+02   0.700212235D+02  -0.294671623D+02   0.753847358D+01  -0.136515591D+01   0.183676989D+00  -0.172979835D-01   0.659090009D-03   0.109027920D-03  -0.173192454D-04
   0.426389000D+01   0.139375517D+02  -0.478144516D+01   0.995690309D+00  -0.148216610D+00   0.169141989D-01  -0.146726137D-02   0.782993318D-04   0.359607524D-05  -0.219070457D-06
   0.130595009D+02   0.616239263D+01  -0.249344385D+01   0.606996581D+00  -0.815174215D-01  -0.187582070D-02   0.708390264D-02  -0.332800221D-02   0.798256486D-03  -0.810179423D-04
   0.167681462D+02   0.248134481D+01  -0.103007142D+01   0.360024488D+00  -0.749237239D-01   0.241465898D-02   0.459267938D-02  -0.180934901D-02   0.347551904D-03  -0.303524197D-04
   0.184407425D+02   0.966642415D+00  -0.146730476D+00   0.528160231D-01  -0.148485349D-01   0.351514268D-02  -0.708738679D-03   0.116441685D-03  -0.139430038D-04   0.916002461D-06
  -0.162566233D+02   0.266791028D+02   0.398882637D+01  -0.160519266D+02   0.145653671D+02  -0.902555238D+01   0.432511264D+01  -0.155738945D+01   0.396733480D+00  -0.558473369D-01
   0.437329943D+01   0.138491515D+02  -0.656284713D+01   0.349376382D+01  -0.144195489D+01  -0.296061880D-01   0.501332008D+00  -0.339527405D+00   0.111299442D+00  -0.159799042D-01
   0.129341086D+02   0.616421738D+01  -0.199704070D+01   0.366124715D+00   0.360048974D-03  -0.297361656D-01   0.134455123D-01  -0.522862941D-02   0.177076022D-02  -0.290247224D-03
   0.168393670D+02   0.322030282D+01  -0.133904545D+01   0.500827743D+00  -0.210030639D+00   0.106934635D+00  -0.465643576D-01   0.140703406D-01  -0.260682598D-02   0.227611836D-03
   0.189635849D+02   0.116553598D+01  -0.252277578D+00   0.860329885D-01  -0.208062478D-01   0.338883645D-02  -0.204049614D-03  -0.696196584D-04   0.226829940D-04  -0.249464738D-05
  -0.154585772D+02   0.315831826D+02  -0.837888525D+01  -0.242402948D+01   0.393106014D+01  -0.256307286D+01   0.119334124D+01  -0.399705756D+00   0.915622455D-01  -0.904041313D-02
   0.474417312D+02  -0.980819439D+02   0.133818637D+03  -0.124501649D+03   0.900889239D+02  -0.517728104D+02   0.230483837D+02  -0.750040958D+01   0.159556742D+01  -0.167856054D+00
   0.130534202D+02   0.591015711D+01  -0.173729826D+01   0.145758546D+00   0.120410787D+00  -0.801117777D-01   0.279253823D-01  -0.608184036D-02   0.891818233D-03  -0.864225094D-04
   0.168626875D+02   0.302334854D+01  -0.120151602D+01   0.375119057D+00  -0.100685738D+00   0.404341892D-01  -0.195374012D-01   0.691711002D-02  -0.148079406D-02   0.148245678D-03
   0.188773312D+02   0.111732956D+01  -0.228668825D+00   0.803257485D-01  -0.209283943D-01   0.414780049D-02  -0.574736787D-03   0.366837584D-04   0.379193181D-05  -0.831318262D-06
  -0.342636657D+02   0.606707251D+02  -0.260483650D+02   0.771531653D+01  -0.204721272D+01   0.615345323D+00  -0.211269537D+00   0.599346764D-01  -0.982469897D-02   0.541228560D-03
   0.452086779D+01   0.127272602D+02  -0.396263683D+01   0.795437436D+00  -0.126471359D+00   0.227610118D-01  -0.568678241D-02   0.122168655D-02  -0.134169175D-03   0.685353033D-06
   0.128571590D+02   0.640934820D+01  -0.230690075D+01   0.578829361D+00  -0.138824341D+00   0.399203169D-01  -0.142965679D-01   0.527591955D-02  -0.132259449D-02   0.149883838D-03
   0.168652216D+02   0.296056766D+01  -0.116808067D+01   0.345313659D+00  -0.705485670D-01   0.200014460D-01  -0.105323949D-01   0.434183956D-02  -0.103595667D-02   0.112372181D-03
   0.188419640D+02   0.109821393D+01  -0.219130618D+00   0.778186922D-01  -0.207947306D-01   0.435727914D-02  -0.688866689D-03   0.704569731D-04  -0.229817428D-05  -0.290278252D-06
  -0.238237049D+02   0.462429831D+02  -0.194268341D+02   0.518324867D+01  -0.103140486D+01   0.185640409D+00  -0.342589730D-01   0.713727568D-02  -0.125184552D-02   0.148500859D-03
   0.806661077D+01   0.415125358D+01   0.437484572D+01  -0.587458682D+01   0.466779076D+01  -0.268297926D+01   0.117911040D+01  -0.387968541D+00   0.790673426D-01  -0.638369430D-02
   0.120102030D+02   0.833240086D+01  -0.453152608D+01   0.316504480D+01  -0.246768590D+01   0.153568633D+01  -0.697873240D+00   0.223172338D+00  -0.459658697D-01   0.468837057D-02
   0.168555277D+02   0.335931316D+01  -0.136332523D+01   0.362748999D+00  -0.311249962D-01  -0.123021113D-01   0.420160298D-02  -0.136909733D-03  -0.165137316D-03   0.280500582D-04
   0.190551467D+02   0.115681332D+01  -0.254763719D+00   0.923631198D-01  -0.253912086D-01   0.552726246D-02  -0.925801297D-03   0.106728934D-03  -0.605882888D-05  -0.914296470D-07
  -0.412113000D+02   0.707519411D+02  -0.296684059D+02   0.767845691D+01  -0.145540176D+01   0.224571476D+00  -0.345522853D-01   0.690340672D-02  -0.134559432D-02   0.137652670D-03
   0.389878978D+01   0.142833658D+02  -0.483746278D+01   0.990256138D+00  -0.146342199D+00   0.177127353D-01  -0.200724574D-02   0.227225198D-03  -0.207335487D-04   0.171414393D-05
   0.129439745D+02   0.638055827D+01  -0.256577285D+01   0.614662446D+00  -0.799160293D-01  -0.284795428D-02   0.728190893D-02  -0.323177492D-02   0.728361677D-03  -0.681018695D-04
   0.167848441D+02   0.256584823D+01  -0.107330225D+01   0.369294793D+00  -0.730876610D-01   0.238033793D-03   0.542406016D-02  -0.198587710D-02   0.366698273D-03  -0.308797738D-04
   0.185047364D+02   0.980078037D+00  -0.154514486D+00   0.558220224D-01  -0.157532195D-01   0.373840026D-02  -0.753551368D-03   0.123382164D-03  -0.146834697D-04   0.956864430D-06
  -0.167182327D+01   0.194246162D+02  -0.762795412D+01   0.191300407D+01  -0.319992355D+00   0.334608599D-01   0.244564128D-02  -0.366636097D-02   0.116699221D-02  -0.133246110D-03
   0.111336928D+02   0.461269238D+01  -0.125263545D+01   0.259884026D+00  -0.491038478D-01   0.793870123D-02  -0.122238707D-02   0.304213695D-03  -0.640332804D-04   0.440301050D-05
   0.143329471D+02   0.269625164D+01  -0.775030225D+00   0.170586181D+00  -0.406499415D-01   0.154716642D-01  -0.653690434D-02   0.232601717D-02  -0.557016343D-03   0.634385855D-04
   0.161851808D+02   0.158006230D+01  -0.425542023D+00   0.111165749D+00  -0.133236659D-01  -0.866731555D-03   0.231012013D-03   0.200842026D-03  -0.903889522D-04   0.126687701D-04
   0.173934029D+02   0.872349172D+00  -0.901166444D-01   0.295482972D-01  -0.714604533D-02   0.135020242D-02  -0.196619409D-03   0.197298137D-04  -0.900194494D-06  -0.322401276D-07
  -0.149985238D+01   0.193599633D+02  -0.754851516D+01   0.183769556D+01  -0.268874654D+00   0.425554417D-02   0.136700509D-01  -0.698886989D-02   0.153727837D-02  -0.679657936D-04
   0.112536382D+02   0.452976216D+01  -0.128770108D+01   0.224679471D+00  -0.338442420D-01   0.188224729D-02   0.380859731D-02  -0.205298988D-02   0.481026993D-03  -0.483354444D-04
   0.142919522D+02   0.240261185D+01  -0.802270146D+00   0.183802508D+00  -0.170074079D-01  -0.119059455D-02  -0.552625682D-03   0.645487818D-03  -0.188883958D-03   0.213369972D-04
   0.158954567D+02   0.131434182D+01  -0.346688921D+00   0.126858001D+00  -0.343876478D-01   0.696749643D-02  -0.934584211D-03   0.384641005D-04   0.126643502D-04  -0.210236209D-05
   0.169354855D+02   0.801346902D+00  -0.534034754D-01   0.177869335D-01  -0.450425291D-02   0.949534021D-03  -0.172925603D-03   0.265505299D-04  -0.308508421D-05   0.202558611D-06
  -0.263499902D+02   0.527395578D+02  -0.222899617D+02   0.576244498D+01  -0.107300353D+01   0.156378315D+00  -0.188317348D-01   0.193446925D-02  -0.163610614D-03   0.880053405D-05
   0.715489080D+01   0.104577132D+02  -0.358885095D+01   0.747190243D+00  -0.110425688D+00   0.120561745D-01  -0.693212522D-03  -0.942579244D-04   0.527455939D-04  -0.867293212D-05
   0.137451855D+02   0.467640418D+01  -0.190722331D+01   0.509269486D+00  -0.939732348D-01   0.175865474D-01  -0.395238527D-02   0.425986413D-03   0.100118562D-03  -0.282381762D-04
   0.165936674D+02   0.197729367D+01  -0.749537230D+00   0.279362284D+00  -0.717059617D-01   0.109569596D-01   0.149442543D-03  -0.585567521D-03   0.151067669D-03  -0.155789201D-04
   0.179899386D+02   0.892904596D+00  -0.104374297D+00   0.365728091D-01  -0.995441866D-02   0.228724961D-02  -0.452793102D-03   0.741972131D-04  -0.898702013D-05   0.603033467D-06
  -0.158816659D+02   0.395058348D+02  -0.167425073D+02   0.434703634D+01  -0.813917110D+00   0.119031571D+00  -0.142177336D-01   0.140977283D-02  -0.111622270D-03   0.568487977D-05
   0.919320901D+01   0.781603016D+01  -0.269026274D+01   0.567778382D+00  -0.884835793D-01   0.127333518D-01  -0.212422255D-02   0.528106203D-03  -0.111648777D-03   0.960656487D-05
   0.141261917D+02   0.352296120D+01  -0.141096609D+01   0.396757304D+00  -0.785880912D-01   0.173966372D-01  -0.626108164D-02   0.202712814D-02  -0.396571954D-03   0.351091936D-04
   0.163239922D+02   0.160212281D+01  -0.528723079D+00   0.202697660D+00  -0.576339063D-01   0.121681934D-01  -0.168129623D-02   0.691292723D-04   0.241090298D-04  -0.401146554D-05
   0.175170354D+02   0.839701171D+00  -0.745488385D-01   0.254818899D-01  -0.670938325D-02   0.148716959D-02  -0.285723584D-03   0.459940516D-04  -0.554050309D-05   0.373022806D-06
   0.220817575D+01   0.151499465D+02  -0.620533268D+01   0.154597079D+01  -0.276718477D+00   0.357324881D-01  -0.847888924D-03  -0.133767436D-02   0.484147567D-03  -0.699845818D-04
   0.119394571D+02   0.315627491D+01  -0.104302893D+01   0.224711829D+00  -0.303932141D-01   0.414274848D-02  -0.101062025D-02   0.161355378D-03   0.582605453D-05  -0.407384689D-05
   0.140129023D+02   0.157805488D+01  -0.492340793D+00   0.148443343D+00  -0.294030358D-01   0.268224682D-02   0.521266859D-03  -0.263207828D-03   0.497607205D-04  -0.414487045D-05
   0.151390297D+02   0.101390777D+01  -0.173542870D+00   0.632450132D-01  -0.179872582D-01   0.428219869D-02  -0.859330395D-03   0.138870448D-03  -0.161840956D-04   0.102640345D-05
   0.160138818D+02   0.753787677D+00  -0.281257042D-01   0.911029212D-02  -0.221046911D-02   0.440428715D-03  -0.755002709D-04   0.110215390D-04  -0.124058938D-05   0.803224196D-07
   0.466875929D+01   0.116169440D+02  -0.482126362D+01   0.124318275D+01  -0.252604428D+00   0.539921343D-01  -0.135618746D-01   0.361046548D-02  -0.714093009D-03   0.626807200D-04
   0.121140122D+02   0.241035322D+01  -0.777694041D+00   0.177680273D+00  -0.250381454D-01   0.307401159D-02  -0.993473166D-03   0.354777006D-03  -0.700167918D-04   0.597043366D-05
   0.137342700D+02   0.128360654D+01  -0.348907392D+00   0.108528408D+00  -0.243041086D-01   0.368136818D-02  -0.205697675D-03  -0.646698058D-04   0.194446107D-04  -0.197744599D-05
   0.146982666D+02   0.926732108D+00  -0.122940515D+00   0.436482818D-01  -0.120625423D-01   0.280944962D-02  -0.560429519D-03   0.918159745D-04  -0.110425514D-04   0.732389643D-06
   0.155251293D+02   0.739677542D+00  -0.207588555D-01   0.665274404D-02  -0.158579680D-02   0.307747409D-03  -0.510348333D-04   0.720172608D-05  -0.788222616D-06   0.500511152D-07
   0.635311928D+01   0.896822712D+01  -0.372977893D+01   0.950996596D+00  -0.176144302D+00   0.313674101D-01  -0.650071185D-02   0.194172483D-02  -0.599214087D-03   0.898692900D-04
   0.121089747D+02   0.187675649D+01  -0.574720659D+00   0.136979669D+00  -0.192357328D-01   0.989035680D-03   0.456610031D-04   0.504972103D-04  -0.226551711D-04   0.291051618D-05
   0.134104761D+02   0.108289824D+01  -0.248701777D+00   0.776508165D-01  -0.183170181D-01   0.332100651D-02  -0.420749430D-03   0.236470896D-04   0.269568411D-05  -0.521218480D-06
   0.142640724D+02   0.867578816D+00  -0.893711429D-01   0.309795690D-01  -0.830636740D-02   0.187731575D-02  -0.366548239D-03   0.595703511D-04  -0.719620268D-05   0.483531684D-06
   0.150581066D+02   0.729713711D+00  -0.156058388D-01   0.496156666D-02  -0.116664779D-02   0.221666507D-03  -0.357359920D-04   0.488902110D-05  -0.520594009D-06   0.323931188D-07
  -0.788735492D+01   0.279152610D+02  -0.112140914D+02   0.276024444D+01  -0.470571640D+00   0.695472847D-01  -0.153078202D-01   0.487924441D-02  -0.127732232D-02   0.158796831D-03
   0.102333607D+02   0.610673542D+01  -0.187711167D+01   0.377120690D+00  -0.595227360D-01   0.540505935D-02   0.183971780D-03   0.293351975D-03  -0.192322115D-03   0.306170213D-04
   0.142496649D+02   0.309490070D+01  -0.109540284D+01   0.265530739D+00  -0.472001788D-01   0.138254852D-01  -0.603192616D-02   0.180044322D-02  -0.295645696D-03   0.204214738D-04
   0.162494619D+02   0.155664789D+01  -0.482273335D+00   0.171081413D+00  -0.416879888D-01   0.599142248D-02   0.153983192D-03  -0.334072995D-03   0.836189110D-04  -0.852385421D-05
   0.174232570D+02   0.839508008D+00  -0.741575662D-01   0.251589198D-01  -0.653740758D-02   0.141950254D-02  -0.265278735D-03   0.413517451D-04  -0.481818351D-05   0.314226027D-06
  -0.715842328D+01   0.271401626D+02  -0.110795530D+02   0.280987352D+01  -0.488284938D+00   0.601565663D-01  -0.526424989D-02   0.576231183D-03  -0.247348988D-03   0.435320642D-04
   0.103918612D+02   0.587319925D+01  -0.179687218D+01   0.366466615D+00  -0.610862016D-01   0.693499522D-02  -0.583489055D-03   0.572870115D-03  -0.253598804D-03   0.366080902D-04
   0.142659296D+02   0.300315524D+01  -0.105000224D+01   0.253444535D+00  -0.460647810D-01   0.144135156D-01  -0.641327399D-02   0.192753497D-02  -0.321481531D-03   0.229528376D-04
   0.162159924D+02   0.153132376D+01  -0.466468469D+00   0.164707513D+00  -0.398581268D-01   0.563341998D-02   0.188416795D-03  -0.330231245D-03   0.817943929D-04  -0.831217464D-05
   0.173762793D+02   0.836104092D+00  -0.722672657D-01   0.244645163D-01  -0.633661084D-02   0.137031599D-02  -0.254984154D-03   0.395938112D-04  -0.459930287D-05   0.299276507D-06
  -0.265335131D+01   0.206455076D+02  -0.816014316D+01   0.213111044D+01  -0.404944671D+00   0.611563211D-01  -0.919142798D-02   0.204481095D-02  -0.532850731D-03   0.649249222D-04
   0.109471792D+02   0.492033295D+01  -0.135167816D+01   0.276973406D+00  -0.598079482D-01   0.137613966D-01  -0.475976333D-02   0.204192036D-02  -0.533366233D-03   0.585371175D-04
   0.143140778D+02   0.277876867D+01  -0.870499463D+00   0.181616462D+00  -0.328323652D-01   0.146755005D-01  -0.680584169D-02   0.184224189D-02  -0.262319464D-03   0.145430941D-04
   0.161677720D+02   0.152195438D+01  -0.443964013D+00   0.144199599D+00  -0.281496350D-01   0.871473530D-03   0.161190913D-02  -0.635623323D-03   0.124727456D-03  -0.113390793D-04
   0.173277498D+02   0.840507705D+00  -0.744101306D-01   0.250609053D-01  -0.642556200D-02   0.136504397D-02  -0.247251168D-03   0.370646414D-04  -0.413369988D-05   0.257649475D-06
  -0.248805473D+01   0.205911567D+02  -0.817174092D+01   0.212128482D+01  -0.400092245D+00   0.583633105D-01  -0.778951223D-02   0.149332824D-02  -0.366258780D-03   0.444628531D-04
   0.110343484D+02   0.482448210D+01  -0.135899320D+01   0.275636131D+00  -0.536102449D-01   0.110188437D-01  -0.340527965D-02   0.131049316D-02  -0.307387829D-03   0.296437360D-04
   0.143142799D+02   0.267814269D+01  -0.847091467D+00   0.187016734D+00  -0.355277448D-01   0.135473475D-01  -0.560687619D-02   0.139651896D-02  -0.174261920D-03   0.655043655D-05
   0.161057505D+02   0.147583887D+01  -0.417819263D+00   0.135743061D+00  -0.269524324D-01   0.123279663D-02   0.132071659D-02  -0.539179273D-03   0.106402426D-03  -0.967048570D-05
   0.172404355D+02   0.833547931D+00  -0.705620195D-01   0.236590387D-01  -0.602591095D-02   0.126921032D-02  -0.227752112D-03   0.338458313D-04  -0.374772923D-05   0.232305656D-06
  -0.896664479D+01   0.296229246D+02  -0.122511561D+02   0.318820458D+01  -0.602758611D+00   0.947174040D-01  -0.148154036D-01   0.266386590D-02  -0.521375432D-03   0.597978633D-04
   0.101028949D+02   0.629872011D+01  -0.196427958D+01   0.406515864D+00  -0.665939165D-01   0.821967334D-02  -0.103161926D-02   0.473882187D-03  -0.155928240D-03   0.191989309D-04
   0.142399445D+02   0.317155917D+01  -0.111316062D+01   0.268327806D+00  -0.479855801D-01   0.123083809D-01  -0.421669192D-02   0.946102359D-03  -0.918839532D-04  -0.584400404D-06
   0.162916733D+02   0.159664860D+01  -0.497161367D+00   0.170336406D+00  -0.381705901D-01   0.397062266D-02   0.843408093D-03  -0.488662278D-03   0.105051002D-03  -0.993041484D-05
   0.174896611D+02   0.848373037D+00  -0.788948353D-01   0.267799815D-01  -0.695300916D-02   0.150375986D-02  -0.278544482D-03   0.428106738D-04  -0.489849979D-05   0.313075753D-06
  -0.174784899D+01   0.198658956D+02  -0.776786163D+01   0.191867182D+01  -0.318960540D+00   0.952502558D-02   0.184817078D-01  -0.925452621D-02   0.261382381D-02  -0.343688495D-03
   0.112775773D+02   0.454940912D+01  -0.139361385D+01   0.253062640D+00  -0.344322269D-01   0.675994659D-02  -0.129225782D-02   0.105898299D-03  -0.211235419D-05   0.100751066D-05
   0.142691105D+02   0.228219285D+01  -0.790461912D+00   0.204310823D+00  -0.268004906D-01  -0.704815986D-03   0.663198970D-03   0.747645225D-04  -0.661110985D-04   0.984569586D-05
   0.157933610D+02   0.124798686D+01  -0.310560426D+00   0.115500784D+00  -0.326763039D-01   0.730853217D-02  -0.124989926D-02   0.145320312D-03  -0.797650125D-05  -0.188171892D-06
   0.167963909D+02   0.790335366D+00  -0.475142406D-01   0.157484170D-01  -0.396091808D-02   0.828573349D-03  -0.149950014D-03   0.229614757D-04  -0.267174947D-05   0.176173955D-06
  -0.322419671D+01   0.228738216D+02  -0.965012299D+01   0.248452009D+01  -0.458136280D+00   0.652283307D-01  -0.742352448D-02   0.686100032D-03  -0.494342164D-04   0.587954372D-05
   0.113187969D+02   0.454313047D+01  -0.154476599D+01   0.321461093D+00  -0.408771988D-01   0.239799660D-02   0.112459405D-02  -0.651342766D-03   0.149649561D-03  -0.132391257D-04
   0.142346312D+02   0.212080509D+01  -0.753969215D+00   0.216991992D+00  -0.364053442D-01   0.864995329D-03   0.133581332D-02  -0.361878929D-03   0.401109333D-04  -0.102782720D-05
   0.156586739D+02   0.117337955D+01  -0.268990600D+00   0.101389369D+00  -0.297297835D-01   0.716865999D-02  -0.141303740D-02   0.215800572D-03  -0.227393171D-04   0.123758593D-05
   0.166203063D+02   0.778103978D+00  -0.410131947D-01   0.135189045D-01  -0.337341109D-02   0.699148911D-03  -0.125505089D-03   0.191361465D-04  -0.222723155D-05   0.147391745D-06
  -0.517156037D+02   0.843561298D+02  -0.362096362D+02   0.996695962D+01  -0.221958970D+01   0.488492842D+00  -0.119173464D+00   0.283341856D-01  -0.498746516D-02   0.448783393D-03
   0.176432583D+01   0.167303080D+02  -0.567954768D+01   0.117036749D+01  -0.176054175D+00   0.221801061D-01  -0.268835793D-02   0.327098878D-03  -0.343339393D-04   0.259803231D-05
   0.123453432D+02   0.747727762D+01  -0.303174126D+01   0.739969538D+00  -0.113518464D+00   0.836329262D-02   0.273220498D-02  -0.131130985D-02   0.168829450D-03   0.575107057D-05
   0.168190598D+02   0.293104819D+01  -0.126884690D+01   0.419736868D+00  -0.727596285D-01  -0.500833128D-02   0.729721513D-02  -0.223598162D-02   0.349947891D-03  -0.235653731D-04
   0.187408872D+02   0.103528208D+01  -0.186918297D+00   0.685413253D-01  -0.196436610D-01   0.471037998D-02  -0.949817493D-03   0.153728181D-03  -0.178860613D-04   0.112948108D-05
  -0.462768081D+02   0.774276141D+02  -0.329100565D+02   0.879350173D+01  -0.180744221D+01   0.335779740D+00  -0.671365127D-01   0.147781312D-01  -0.271878470D-02   0.266974253D-03
   0.291325114D+01   0.154396583D+02  -0.524851960D+01   0.108085769D+01  -0.161034317D+00   0.196636691D-01  -0.227073654D-02   0.274908388D-03  -0.309016636D-04   0.279924542D-05
   0.126787083D+02   0.687867085D+01  -0.277844640D+01   0.669952109D+00  -0.926674806D-01   0.391243520D-03   0.616406122D-02  -0.268295978D-02   0.537312602D-03  -0.396318346D-04
   0.168061127D+02   0.272892614D+01  -0.116129154D+01   0.392248563D+00  -0.727742958D-01  -0.248800118D-02   0.652170715D-02  -0.219822591D-02   0.381862162D-03  -0.300058869D-04
   0.186159906D+02   0.100446097D+01  -0.168786211D+00   0.614116712D-01  -0.174638260D-01   0.416816199D-02  -0.841443069D-03   0.137278988D-03  -0.162037767D-04   0.104362502D-05
  -0.417078863D+02   0.716899724D+02  -0.303092957D+02   0.796169035D+01  -0.155633174D+01   0.251552428D+00  -0.380278619D-01   0.651921646D-02  -0.117682755D-02   0.128908996D-03
   0.388554145D+01   0.143309489D+02  -0.487787840D+01   0.100458117D+01  -0.148536122D+00   0.175213967D-01  -0.183529686D-02   0.188797674D-03  -0.167766530D-04   0.161817543D-05
   0.129482815D+02   0.637459615D+01  -0.257039226D+01   0.619078890D+00  -0.814959029D-01  -0.257698719D-02   0.731792014D-02  -0.328026443D-02   0.745433852D-03  -0.704657110D-04
