




          Tables of Critical Omega Values for Inner and Outer Contact

                 (Synchronous and Non-synchronous Rotation)



      For synchronous rotation, Omega values serve for either star.

      For non-synchronous rotation, use tables as follows:

        1. Use directly for primary star.

        2. For secondary star, look up Omega for 1/q, rather than q.
           Then apply the transformation:

            Omega (secondary) = q Omega (table) - (q-1)/2 ,

           where q is the mass ratio before the reciprocal is taken.

**************************************************************************
q is mass ratio, M2/M1
F is rotation parameter (ratio of angular rotation to the synchronous rate.
**************************************************************************
   The first half of the tables covers mass ratios below 1. 
   Tables for mass ratio above 1 begin about halfway through
**************************************************************************


Starting q =   1.00000    Final q =  0.01000   dq = 0.01000

    F=  0.00000
 
        M2/M1          X1             Omega 1
       0.700000000    0.086752966   17.990201107
       0.690000000    0.086923988   17.946184459
       0.680000000    0.087096367   17.902033144
       0.670000000    0.087270122   17.857745823
       0.660000000    0.087445272   17.813321133
       0.650000000    0.087621836   17.768757690
       0.640000000    0.087799836   17.724054086
       0.630000000    0.087979291   17.679208893
       0.620000000    0.088160222   17.634220656
       0.610000000    0.088342652   17.589087899
       0.600000000    0.088526601   17.543809121
       0.590000000    0.088712091   17.498382793
       0.580000000    0.088899147   17.452807363
       0.570000000    0.089087790   17.407081253
       0.560000000    0.089278045   17.361202857
       0.550000000    0.089469937   17.315170541
       0.540000000    0.089663488   17.268982644
       0.530000000    0.089858726   17.222637475
       0.520000000    0.090055676   17.176133313
       0.510000000    0.090254364   17.129468410
       0.500000000    0.090454818   17.082640982
       0.490000000    0.090657064   17.035649217
       0.480000000    0.090861132   16.988491270
       0.470000000    0.091067050   16.941165260
       0.460000000    0.091274848   16.893669275
       0.450000000    0.091484556   16.846001366
       0.440000000    0.091696205   16.798159548
       0.430000000    0.091909826   16.750141799
       0.420000000    0.092125452   16.701946062
       0.410000000    0.092343117   16.653570236
       0.400000000    0.092562854   16.605012185
       0.390000000    0.092784697   16.556269729
       0.380000000    0.093008683   16.507340648
       0.370000000    0.093234848   16.458222677
       0.360000000    0.093463229   16.408913508
       0.350000000    0.093693865   16.359410787
       0.340000000    0.093926795   16.309712115
       0.330000000    0.094162059   16.259815041
       0.320000000    0.094399699   16.209717069
       0.310000000    0.094639756   16.159415650
       0.300000000    0.094882274   16.108908184
       0.290000000    0.095127298   16.058192015
       0.280000000    0.095374873   16.007264436
       0.270000000    0.095625046   15.956122679
       0.260000000    0.095877865   15.904763920
       0.250000000    0.096133380   15.853185274
       0.240000000    0.096391640   15.801383796
       0.230000000    0.096652700   15.749356475
       0.220000000    0.096916611   15.697100235
       0.210000000    0.097183429   15.644611934
       0.200000000    0.097453210   15.591888357
       0.190000000    0.097726013   15.538926222
       0.180000000    0.098001896   15.485722168
       0.170000000    0.098280923   15.432272761
       0.160000000    0.098563155   15.378574487
       0.150000000    0.098848657   15.324623752
       0.140000000    0.099137498   15.270416876
       0.130000000    0.099429745   15.215950095
       0.120000000    0.099725469   15.161219553
       0.110000000    0.100024744   15.106221304
       0.100000000    0.100327645   15.050951306
       0.090000000    0.100634250   14.995405417
       0.080000000    0.100944638   14.939579395
       0.070000000    0.101258892   14.883468892
       0.060000000    0.101577097   14.827069451
       0.050000000    0.101899341   14.770376501
       0.040000000    0.102225714   14.713385356
       0.030000000    0.102556310   14.656091209
       0.020000000    0.102891225   14.598489126
    F= 50.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.058471818   26.653271028
       0.990000000    0.058569639   26.600426276
       0.980000000    0.058668118   26.547437684
       0.970000000    0.058767262   26.494304038
       0.960000000    0.058867080   26.441024109
       0.950000000    0.058967580   26.387596649
       0.940000000    0.059068769   26.334020396
       0.930000000    0.059170657   26.280294068
       0.920000000    0.059273252   26.226416366
       0.910000000    0.059376561   26.172385973
       0.900000000    0.059480595   26.118201555
       0.890000000    0.059585362   26.063861756
       0.880000000    0.059690870   26.009365203
       0.870000000    0.059797130   25.954710504
       0.860000000    0.059904151   25.899896246
       0.850000000    0.060011942   25.844920996
       0.840000000    0.060120514   25.789783300
       0.830000000    0.060229875   25.734481683
       0.820000000    0.060340036   25.679014649
       0.810000000    0.060451008   25.623380679
       0.800000000    0.060562801   25.567578233
       0.790000000    0.060675425   25.511605748
       0.780000000    0.060788892   25.455461635
       0.770000000    0.060903212   25.399144284
       0.760000000    0.061018397   25.342652060
       0.750000000    0.061134459   25.285983303
       0.740000000    0.061251408   25.229136327
       0.730000000    0.061369258   25.172109422
       0.720000000    0.061488020   25.114900849
       0.710000000    0.061607707   25.057508843
       0.700000000    0.061728331   24.999931613
       0.690000000    0.061849906   24.942167338
       0.680000000    0.061972444   24.884214169
       0.670000000    0.062095959   24.826070226
       0.660000000    0.062220464   24.767733602
       0.650000000    0.062345974   24.709202355
       0.640000000    0.062472504   24.650474517
       0.630000000    0.062600066   24.591548082
       0.620000000    0.062728677   24.532421016
       0.610000000    0.062858352   24.473091249
       0.600000000    0.062989105   24.413556676
       0.590000000    0.063120953   24.353815159
       0.580000000    0.063253912   24.293864523
       0.570000000    0.063387999   24.233702555
       0.560000000    0.063523230   24.173327007
       0.550000000    0.063659622   24.112735589
       0.540000000    0.063797194   24.051925975
       0.530000000    0.063935962   23.990895796
       0.520000000    0.064075946   23.929642643
       0.510000000    0.064217164   23.868164064
       0.500000000    0.064359635   23.806457564
       0.490000000    0.064503379   23.744520603
       0.480000000    0.064648416   23.682350596
       0.470000000    0.064794766   23.619944910
       0.460000000    0.064942451   23.557300867
       0.450000000    0.065091491   23.494415736
       0.440000000    0.065241909   23.431286739
       0.430000000    0.065393727   23.367911045
       0.420000000    0.065546969   23.304285769
       0.410000000    0.065701657   23.240407973
       0.400000000    0.065857815   23.176274664
       0.390000000    0.066015469   23.111882790
       0.380000000    0.066174644   23.047229242
       0.370000000    0.066335365   22.982310848
       0.360000000    0.066497659   22.917124377
       0.350000000    0.066661553   22.851666534
       0.340000000    0.066827075   22.785933957
       0.330000000    0.066994253   22.719923219
       0.320000000    0.067163117   22.653630821
       0.310000000    0.067333696   22.587053197
       0.300000000    0.067506022   22.520186706
       0.290000000    0.067680126   22.453027631
       0.280000000    0.067856040   22.385572180
       0.270000000    0.068033797   22.317816481
       0.260000000    0.068213432   22.249756580
       0.250000000    0.068394979   22.181388440
       0.240000000    0.068578474   22.112707937
       0.230000000    0.068763955   22.043710856
       0.220000000    0.068951459   21.974392895
       0.210000000    0.069141025   21.904749653
       0.200000000    0.069332693   21.834776635
       0.190000000    0.069526505   21.764469242
       0.180000000    0.069722502   21.693822777
       0.170000000    0.069920728   21.622832430
       0.160000000    0.070121227   21.551493287
       0.150000000    0.070324047   21.479800316
       0.140000000    0.070529234   21.407748370
       0.130000000    0.070736836   21.335332182
       0.120000000    0.070946906   21.262546359
       0.110000000    0.071159492   21.189385378
       0.100000000    0.071374651   21.115843585
       0.090000000    0.071592435   21.041915187
       0.080000000    0.071812902   20.967594249
       0.070000000    0.072036111   20.892874689
       0.060000000    0.072262120   20.817750273
       0.050000000    0.072490994   20.742214610
       0.040000000    0.072722794   20.666261144
       0.030000000    0.072957589   20.589883152
       0.020000000    0.073195446   20.513073735
    F= 70.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.046726103   33.101914936
       0.990000000    0.046804257   33.038311021
       0.980000000    0.046882937   32.974527184
       0.970000000    0.046962148   32.910561911
       0.960000000    0.047041898   32.846413661
       0.950000000    0.047122192   32.782080877
       0.940000000    0.047203037   32.717561977
       0.930000000    0.047284440   32.652855361
       0.920000000    0.047366407   32.587959403
       0.910000000    0.047448945   32.522872457
       0.900000000    0.047532062   32.457592853
       0.890000000    0.047615765   32.392118898
       0.880000000    0.047700060   32.326448874
       0.870000000    0.047784955   32.260581039
       0.860000000    0.047870458   32.194513627
       0.850000000    0.047956576   32.128244846
       0.840000000    0.048043317   32.061772878
       0.830000000    0.048130689   31.995095879
       0.820000000    0.048218700   31.928211977
       0.810000000    0.048307359   31.861119274
       0.800000000    0.048396673   31.793815844
       0.790000000    0.048486652   31.726299730
       0.780000000    0.048577303   31.658568948
       0.770000000    0.048668636   31.590621484
       0.760000000    0.048760660   31.522455294
       0.750000000    0.048853384   31.454068301
       0.740000000    0.048946817   31.385458398
       0.730000000    0.049040969   31.316623445
       0.720000000    0.049135850   31.247561270
       0.710000000    0.049231470   31.178269665
       0.700000000    0.049327838   31.108746390
       0.690000000    0.049424965   31.038989167
       0.680000000    0.049522861   30.968995686
       0.670000000    0.049621538   30.898763596
       0.660000000    0.049721006   30.828290510
       0.650000000    0.049821277   30.757574005
       0.640000000    0.049922361   30.686611614
       0.630000000    0.050024271   30.615400834
       0.620000000    0.050127018   30.543939118
       0.610000000    0.050230614   30.472223880
       0.600000000    0.050335072   30.400252487
       0.590000000    0.050440405   30.328022267
       0.580000000    0.050546625   30.255530498
       0.570000000    0.050653745   30.182774416
       0.560000000    0.050761779   30.109751207
       0.550000000    0.050870741   30.036458011
       0.540000000    0.050980644   29.962891918
       0.530000000    0.051091503   29.889049966
       0.520000000    0.051203333   29.814929144
       0.510000000    0.051316149   29.740526386
       0.500000000    0.051429965   29.665838571
       0.490000000    0.051544798   29.590862525
       0.480000000    0.051660663   29.515595016
       0.470000000    0.051777578   29.440032751
       0.460000000    0.051895558   29.364172382
       0.450000000    0.052014620   29.288010496
       0.440000000    0.052134783   29.211543618
       0.430000000    0.052256064   29.134768209
       0.420000000    0.052378482   29.057680663
       0.410000000    0.052502055   28.980277307
       0.400000000    0.052626802   28.902554397
       0.390000000    0.052752744   28.824508120
       0.380000000    0.052879899   28.746134586
       0.370000000    0.053008290   28.667429833
       0.360000000    0.053137937   28.588389821
       0.350000000    0.053268862   28.509010428
       0.340000000    0.053401086   28.429287453
       0.330000000    0.053534633   28.349216610
       0.320000000    0.053669527   28.268793528
       0.310000000    0.053805790   28.188013747
       0.300000000    0.053943448   28.106872714
       0.290000000    0.054082525   28.025365785
       0.280000000    0.054223048   27.943488218
       0.270000000    0.054365043   27.861235173
       0.260000000    0.054508537   27.778601708
       0.250000000    0.054653558   27.695582774
       0.240000000    0.054800135   27.612173218
       0.230000000    0.054948297   27.528367771
       0.220000000    0.055098075   27.444161054
       0.210000000    0.055249499   27.359547567
       0.200000000    0.055402602   27.274521689
       0.190000000    0.055557416   27.189077675
       0.180000000    0.055713975   27.103209649
       0.170000000    0.055872314   27.016911603
       0.160000000    0.056032468   26.930177391
       0.150000000    0.056194475   26.843000725
       0.140000000    0.056358372   26.755375173
       0.130000000    0.056524197   26.667294148
       0.120000000    0.056691992   26.578750911
       0.110000000    0.056861798   26.489738560
       0.100000000    0.057033656   26.400250026
       0.090000000    0.057207611   26.310278069
       0.080000000    0.057383707   26.219815272
       0.070000000    0.057561993   26.128854033
       0.060000000    0.057742515   26.037386560
       0.050000000    0.057925323   25.945404864
       0.040000000    0.058110468   25.852900754
       0.030000000    0.058298003   25.759865826
       0.020000000    0.058487983   25.666291459
    F=100.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.036839016   41.717673320
       0.990000000    0.036900626   41.639690132
       0.980000000    0.036962650   41.561478786
       0.970000000    0.037025094   41.483037360
       0.960000000    0.037087962   41.404363902
       0.950000000    0.037151259   41.325456436
       0.940000000    0.037214990   41.246312958
       0.930000000    0.037279161   41.166931438
       0.920000000    0.037343776   41.087309814
       0.910000000    0.037408842   41.007446000
       0.900000000    0.037474364   40.927337878
       0.890000000    0.037540348   40.846983302
       0.880000000    0.037606798   40.766380092
       0.870000000    0.037673722   40.685526042
       0.860000000    0.037741124   40.604418911
       0.850000000    0.037809012   40.523056427
       0.840000000    0.037877390   40.441436285
       0.830000000    0.037946266   40.359556147
       0.820000000    0.038015646   40.277413641
       0.810000000    0.038085536   40.195006358
       0.800000000    0.038155943   40.112331856
       0.790000000    0.038226873   40.029387656
       0.780000000    0.038298334   39.946171242
       0.770000000    0.038370332   39.862680059
       0.760000000    0.038442874   39.778911516
       0.750000000    0.038515968   39.694862979
       0.740000000    0.038589622   39.610531779
       0.730000000    0.038663842   39.525915200
       0.720000000    0.038738636   39.441010489
       0.710000000    0.038814012   39.355814847
       0.700000000    0.038889979   39.270325433
       0.690000000    0.038966543   39.184539361
       0.680000000    0.039043715   39.098453698
       0.670000000    0.039121501   39.012065467
       0.660000000    0.039199911   38.925371642
       0.650000000    0.039278953   38.838369147
       0.640000000    0.039358637   38.751054858
       0.630000000    0.039438971   38.663425599
       0.620000000    0.039519965   38.575478143
       0.610000000    0.039601629   38.487209208
       0.600000000    0.039683972   38.398615461
       0.590000000    0.039767004   38.309693508
       0.580000000    0.039850735   38.220439903
       0.570000000    0.039935176   38.130851139
       0.560000000    0.040020338   38.040923651
       0.550000000    0.040106230   37.950653809
       0.540000000    0.040192865   37.860037926
       0.530000000    0.040280253   37.769072248
       0.520000000    0.040368406   37.677752954
       0.510000000    0.040457336   37.586076159
       0.500000000    0.040547054   37.494037907
       0.490000000    0.040637574   37.401634173
       0.480000000    0.040728908   37.308860857
       0.470000000    0.040821068   37.215713790
       0.460000000    0.040914068   37.122188722
       0.450000000    0.041007922   37.028281328
       0.440000000    0.041102643   36.933987202
       0.430000000    0.041198245   36.839301857
       0.420000000    0.041294742   36.744220723
       0.410000000    0.041392151   36.648739142
       0.400000000    0.041490484   36.552852368
       0.390000000    0.041589759   36.456555566
       0.380000000    0.041689991   36.359843806
       0.370000000    0.041791197   36.262712064
       0.360000000    0.041893392   36.165155217
       0.350000000    0.041996594   36.067168042
       0.340000000    0.042100821   35.968745212
       0.330000000    0.042206090   35.869881294
       0.320000000    0.042312420   35.770570746
       0.310000000    0.042419830   35.670807912
       0.300000000    0.042528339   35.570587024
       0.290000000    0.042637966   35.469902192
       0.280000000    0.042748733   35.368747405
       0.270000000    0.042860660   35.267116527
       0.260000000    0.042973768   35.165003293
       0.250000000    0.043088080   35.062401304
       0.240000000    0.043203618   34.959304025
       0.230000000    0.043320405   34.855704779
       0.220000000    0.043438465   34.751596744
       0.210000000    0.043557823   34.646972950
       0.200000000    0.043678504   34.541826271
       0.190000000    0.043800534   34.436149423
       0.180000000    0.043923938   34.329934959
       0.170000000    0.044048745   34.223175262
       0.160000000    0.044174983   34.115862541
       0.150000000    0.044302681   34.007988826
       0.140000000    0.044431868   33.899545961
       0.130000000    0.044562576   33.790525599
       0.120000000    0.044694835   33.680919195
       0.110000000    0.044828678   33.570718001
       0.100000000    0.044964139   33.459913056
       0.090000000    0.045101253   33.348495183
       0.080000000    0.045240054   33.236454980
       0.070000000    0.045380580   33.123782810
       0.060000000    0.045522869   33.010468796
       0.050000000    0.045666958   32.896502813
       0.040000000    0.045812890   32.781874476
       0.030000000    0.045960705   32.666573133
       0.020000000    0.046110447   32.550587858



 Starting q =   1.00000    Final q =  10.00000   dq = 0.10000

    F=  0.00000
 
        M2/M1          X1             Omega 1
       1.000000000    0.531010056    3.484435332
       1.100000000    0.520700792    3.642735207
       1.200000000    0.511317072    3.797733107
       1.300000000    0.502714348    3.949864231
       1.400000000    0.494779174    4.099478316
       1.500000000    0.487420898    4.246861196
       1.600000000    0.480565951    4.392249868
       1.700000000    0.474153822    4.535843306
       1.800000000    0.468134150    4.677810393
       1.900000000    0.462464584    4.818295855
       2.000000000    0.457109174    4.957424786
       2.100000000    0.452037154    5.095306136
       2.200000000    0.447221993    5.232035453
       2.300000000    0.442640656    5.367697053
       2.400000000    0.438273021    5.502365761
       2.500000000    0.434101408    5.636108329
       2.600000000    0.430110206    5.768984581
       2.700000000    0.426285561    5.901048374
       2.800000000    0.422615124    6.032348385
       2.900000000    0.419087844    6.162928774
       3.000000000    0.415693793    6.292829740
       3.100000000    0.412424020    6.422087998
       3.200000000    0.409270427    6.550737180
       3.300000000    0.406225665    6.678808180
       3.400000000    0.403283048    6.806329453
       3.500000000    0.400436471    6.933327272
       3.600000000    0.397680352    7.059825952
       3.700000000    0.395009567    7.185848046
       3.800000000    0.392419408    7.311414516
       3.900000000    0.389905536    7.436544883
       4.000000000    0.387463945    7.561257361
       4.100000000    0.385090930    7.685568973
       4.200000000    0.382783054    7.809495658
       4.300000000    0.380537129    7.933052361
       4.400000000    0.378350188    8.056253118
       4.500000000    0.376219467    8.179111132
       4.600000000    0.374142387    8.301638835
       4.700000000    0.372116539    8.423847955
       4.800000000    0.370139667    8.545749562
       4.900000000    0.368209658    8.667354126
       5.000000000    0.366324529    8.788671556
       5.100000000    0.364482417    8.909711238
       5.200000000    0.362681570    9.030482081
       5.300000000    0.360920337    9.150992541
       5.400000000    0.359197163    9.271250657
       5.500000000    0.357510579    9.391264076
       5.600000000    0.355859198    9.511040083
       5.700000000    0.354241707    9.630585617
       5.800000000    0.352656865    9.749907303
       5.900000000    0.351103496    9.869011461
       6.000000000    0.349580482    9.987904133
       6.100000000    0.348086764   10.106591095
       6.200000000    0.346621337   10.225077875
       6.300000000    0.345183242   10.343369765
       6.400000000    0.343771570   10.461471839
       6.500000000    0.342385454   10.579388961
       6.600000000    0.341024067   10.697125799
       6.700000000    0.339686621   10.814686832
       6.800000000    0.338372364   10.932076369
       6.900000000    0.337080578   11.049298546
       7.000000000    0.335810577   11.166357346
       7.100000000    0.334561705   11.283256601
       7.200000000    0.333333333   11.400000000
       7.300000000    0.332124862   11.516591098
       7.400000000    0.330935714   11.633033321
       7.500000000    0.329765338   11.749329974
       7.600000000    0.328613205   11.865484247
       7.700000000    0.327478806   11.981499217
       7.800000000    0.326361655   12.097377857
       7.900000000    0.325261283   12.213123040
       8.000000000    0.324177239   12.328737543
       8.100000000    0.323109091   12.444224052
       8.200000000    0.322056423   12.559585163
       8.300000000    0.321018834   12.674823393
       8.400000000    0.319995938   12.789941176
       8.500000000    0.318987363   12.904940869
       8.600000000    0.317992752   13.019824759
       8.700000000    0.317011760   13.134595061
       8.800000000    0.316044052   13.249253923
       8.900000000    0.315089308   13.363803429
       9.000000000    0.314147218   13.478245600
       9.100000000    0.313217482   13.592582399
       9.200000000    0.312299810   13.706815733
       9.300000000    0.311393924   13.820947452
       9.400000000    0.310499553   13.934979356
       9.500000000    0.309616436   14.048913193
       9.600000000    0.308744319   14.162750662
       9.700000000    0.307882958   14.276493417
       9.800000000    0.307032116   14.390143066
       9.900000000    0.306191565   14.503701173
      10.000000000    0.305361080   14.617169261
    F=  0.10000
 
        M2/M1          X1             Omega 1
       1.000000000    0.530685853    3.487253327
       1.100000000    0.520380698    3.645580315
       1.200000000    0.511000574    3.800607223
       1.300000000    0.502401024    3.952768719
       1.400000000    0.494468677    4.102414150
       1.500000000    0.487112937    4.249829059
       1.600000000    0.480260281    4.395250226
       1.700000000    0.473850235    4.538876458
       1.800000000    0.467832467    4.680876510
       1.900000000    0.462164650    4.821395009
       2.000000000    0.456810856    4.960556972
       2.100000000    0.451740334    5.098471289
       2.200000000    0.446926567    5.235233460
       2.300000000    0.442346534    5.370927762
       2.400000000    0.437980121    5.505628994
       2.500000000    0.433809658    5.639403883
       2.600000000    0.429819541    5.772312237
       2.700000000    0.425995923    5.904407899
       2.800000000    0.422326460    6.035739535
       2.900000000    0.418800107    6.166351297
       3.000000000    0.415406940    6.296283382
       3.100000000    0.412138010    6.425572498
       3.200000000    0.408985225    6.554252277
       3.300000000    0.405941238    6.682353611
       3.400000000    0.402999365    6.809904955
       3.500000000    0.400153505    6.936932583
       3.600000000    0.397398076    7.063460812
       3.700000000    0.394727958    7.189512197
       3.800000000    0.392138443    7.315107702
       3.900000000    0.389625195    7.440266850
       4.000000000    0.387184209    7.565007859
       4.100000000    0.384811779    7.689347755
       4.200000000    0.382504473    7.813302480
       4.300000000    0.380259102    7.936886982
       4.400000000    0.378072700    8.060115303
       4.500000000    0.375942504    8.183000646
       4.600000000    0.373865937    8.305555450
       4.700000000    0.371840589    8.427791443
       4.800000000    0.369864205    8.549719703
       4.900000000    0.367934673    8.671350701
       5.000000000    0.366050011    8.792694348
       5.100000000    0.364208356    8.913760038
       5.200000000    0.362407956    9.034556680
       5.300000000    0.360647162    9.155092735
       5.400000000    0.358924418    9.275376245
       5.500000000    0.357238256    9.395414861
       5.600000000    0.355587289    9.515215870
       5.700000000    0.353970205    9.634786216
       5.800000000    0.352385764    9.754132525
       5.900000000    0.350832787    9.873261123
       6.000000000    0.349310160    9.992178053
       6.100000000    0.347816823   10.110889095
       6.200000000    0.346351770   10.229399779
       6.300000000    0.344914044   10.347715402
       6.400000000    0.343502736   10.465841039
       6.500000000    0.342116977   10.583781556
       6.600000000    0.340755943   10.701541625
       6.700000000    0.339418845   10.819125730
       6.800000000    0.338104932   10.936538177
       6.900000000    0.336813485   11.053783110
       7.000000000    0.335543819   11.170864513
       7.100000000    0.334295277   11.287786218
       7.200000000    0.333067232   11.404551918
       7.300000000    0.331859082   11.521165171
       7.400000000    0.330670253   11.637629405
       7.500000000    0.329500191   11.753947928
       7.600000000    0.328348369   11.870123930
       7.700000000    0.327214279   11.986160491
       7.800000000    0.326097431   12.102060587
       7.900000000    0.324997360   12.217827093
       8.000000000    0.323913614   12.333462787
       8.100000000    0.322845761   12.448970356
       8.200000000    0.321793384   12.564352402
       8.300000000    0.320756084   12.679611439
       8.400000000    0.319733473   12.794749905
       8.500000000    0.318725182   12.909770161
       8.600000000    0.317730851   13.024674492
       8.700000000    0.316750136   13.139465117
       8.800000000    0.315782703   13.254144184
       8.900000000    0.314828231   13.368713779
       9.000000000    0.313886411   13.483175926
       9.100000000    0.312956942   13.597532590
       9.200000000    0.312039536   13.711785677
       9.300000000    0.311133913   13.825937040
       9.400000000    0.310239803   13.939988480
       9.500000000    0.309356944   14.053941747
       9.600000000    0.308485083   14.167798542
       9.700000000    0.307623977   14.281560518
       9.800000000    0.306773387   14.395229286
       9.900000000    0.305933085   14.508806412
      10.000000000    0.305102849   14.622293420
    F=  0.50000
 
        M2/M1          X1             Omega 1
       1.000000000    0.522981018    3.553864192
       1.100000000    0.512781048    3.712825677
       1.200000000    0.503492891    3.868531616
       1.300000000    0.494974545    4.021404121
       1.400000000    0.487114525    4.171783371
       1.500000000    0.479823709    4.319948096
       1.600000000    0.473029740    4.466129942
       1.700000000    0.466673079    4.610523809
       1.800000000    0.460704153    4.753295442
       1.900000000    0.455081256    4.894587142
       2.000000000    0.449768972    5.034522111
       2.100000000    0.444736979    5.173207821
       2.200000000    0.439959118    5.310738660
       2.300000000    0.435412671    5.447198037
       2.400000000    0.431077783    5.582660069
       2.500000000    0.426937006    5.717190952
       2.600000000    0.422974925    5.850850085
       2.700000000    0.419177859    5.983690996
       2.800000000    0.415533607    6.115762117
       2.900000000    0.412031249    6.247107427
       3.000000000    0.408660970    6.377766998
       3.100000000    0.405413921    6.507777462
       3.200000000    0.402282091    6.637172401
       3.300000000    0.399258213    6.765982689
       3.400000000    0.396335668    6.894236784
       3.500000000    0.393508417    7.021960983
       3.600000000    0.390770931    7.149179637
       3.700000000    0.388118140    7.275915349
       3.800000000    0.385545379    7.402189142
       3.900000000    0.383048350    7.528020606
       4.000000000    0.380623086    7.653428027
       4.100000000    0.378265915    7.778428509
       4.200000000    0.375973431    7.903038073
       4.300000000    0.373742473    8.027271751
       4.400000000    0.371570101    8.151143668
       4.500000000    0.369453574    8.274667114
       4.600000000    0.367390335    8.397854614
       4.700000000    0.365377994    8.520717983
       4.800000000    0.363414313    8.643268386
       4.900000000    0.361497197    8.765516380
       5.000000000    0.359624678    8.887471963
       5.100000000    0.357794908    9.009144613
       5.200000000    0.356006147    9.130543324
       5.300000000    0.354256757    9.251676639
       5.400000000    0.352545195    9.372552683
       5.500000000    0.350870002    9.493179188
       5.600000000    0.349229802    9.613563519
       5.700000000    0.347623290    9.733712698
       5.800000000    0.346049235    9.853633429
       5.900000000    0.344506468    9.973332110
       6.000000000    0.342993880   10.092814860
       6.100000000    0.341510418   10.212087529
       6.200000000    0.340055084   10.331155719
       6.300000000    0.338626926   10.450024795
       6.400000000    0.337225040   10.568699900
       6.500000000    0.335848564   10.687185967
       6.600000000    0.334496679   10.805487731
       6.700000000    0.333168599   10.923609738
       6.800000000    0.331863580   11.041556360
       6.900000000    0.330580905   11.159331798
       7.000000000    0.329319895   11.276940094
       7.100000000    0.328079896   11.394385142
       7.200000000    0.326860284   11.511670688
       7.300000000    0.325660463   11.628800347
       7.400000000    0.324479859   11.745777600
       7.500000000    0.323317924   11.862605807
       7.600000000    0.322174132   11.979288211
       7.700000000    0.321047977   12.095827942
       7.800000000    0.319938976   12.212228025
       7.900000000    0.318846662   12.328491383
       8.000000000    0.317770588   12.444620842
       8.100000000    0.316710324   12.560619135
       8.200000000    0.315665455   12.676488907
       8.300000000    0.314635583   12.792232720
       8.400000000    0.313620325   12.907853051
       8.500000000    0.312619310   13.023352305
       8.600000000    0.311632184   13.138732809
       8.700000000    0.310658602   13.253996820
       8.800000000    0.309698233   13.369146529
       8.900000000    0.308750757   13.484184058
       9.000000000    0.307815867   13.599111469
       9.100000000    0.306893264   13.713930764
       9.200000000    0.305982661   13.828643887
       9.300000000    0.305083779   13.943252725
       9.400000000    0.304196349   14.057759115
       9.500000000    0.303320112   14.172164838
       9.600000000    0.302454816   14.286471631
       9.700000000    0.301600217   14.400681180
       9.800000000    0.300756081   14.514795127
       9.900000000    0.299922178   14.628815069
      10.000000000    0.299098287   14.742742561
    F=  0.80000
 
        M2/M1          X1             Omega 1
       1.000000000    0.510807590    3.658053760
       1.100000000    0.500801190    3.817988783
       1.200000000    0.491682081    3.974736261
       1.300000000    0.483312944    4.128698986
       1.400000000    0.475585853    4.280203038
       1.500000000    0.468414437    4.429516685
       1.600000000    0.461728503    4.576863701
       1.700000000    0.455470234    4.722432993
       1.800000000    0.449591447    4.866385707
       1.900000000    0.444051567    5.008860585
       2.000000000    0.438816112    5.149978061
       2.100000000    0.433855536    5.289843450
       2.200000000    0.429144330    5.428549451
       2.300000000    0.424660322    5.566178155
       2.400000000    0.420384124    5.702802650
       2.500000000    0.416298687    5.838488333
       2.600000000    0.412388939    5.973293991
       2.700000000    0.408641494    6.107272685
       2.800000000    0.405044411    6.240472497
       2.900000000    0.401586993    6.372937155
       3.000000000    0.398259625    6.504706557
       3.100000000    0.395053629    6.635817221
       3.200000000    0.391961152    6.766302670
       3.300000000    0.388975061    6.896193760
       3.400000000    0.386088860    7.025518962
       3.500000000    0.383296618    7.154304615
       3.600000000    0.380592906    7.282575136
       3.700000000    0.377972739    7.410353210
       3.800000000    0.375431533    7.537659955
       3.900000000    0.372965063    7.664515068
       4.000000000    0.370569424    7.790936955
       4.100000000    0.368241005    7.916942842
       4.200000000    0.365976454    8.042548878
       4.300000000    0.363772659    8.167770229
       4.400000000    0.361626725    8.292621153
       4.500000000    0.359535953    8.417115080
       4.600000000    0.357497823    8.541264671
       4.700000000    0.355509979    8.665081880
       4.800000000    0.353570219    8.788578009
       4.900000000    0.351676474    8.911763753
       5.000000000    0.349826805    9.034649246
       5.100000000    0.348019389    9.157244099
       5.200000000    0.346252511    9.279557441
       5.300000000    0.344524555    9.401597945
       5.400000000    0.342833997    9.523373865
       5.500000000    0.341179399    9.644893059
       5.600000000    0.339559402    9.766163017
       5.700000000    0.337972719    9.887190885
       5.800000000    0.336418132   10.007983485
       5.900000000    0.334894489   10.128547334
       6.000000000    0.333400694   10.248888664
       6.100000000    0.331935708   10.369013441
       6.200000000    0.330498544   10.488927374
       6.300000000    0.329088262   10.608635939
       6.400000000    0.327703969   10.728144382
       6.500000000    0.326344814   10.847457740
       6.600000000    0.325009986   10.966580849
       6.700000000    0.323698710   11.085518356
       6.800000000    0.322410248   11.204274726
       6.900000000    0.321143894   11.322854257
       7.000000000    0.319898975   11.441261082
       7.100000000    0.318674846   11.559499185
       7.200000000    0.317470890   11.677572401
       7.300000000    0.316286515   11.795484429
       7.400000000    0.315121156   11.913238836
       7.500000000    0.313974271   12.030839064
       7.600000000    0.312845338   12.148288435
